Hour,Date,P(kWh),h_max
06,2022-06-19,3,248290.0
07,2022-06-19,9,248299.0
18,2022-06-19,166,248465.0
19,2022-06-19,0,248465.0
20,2022-06-19,0,248465.0
21,2022-06-19,0,248465.0
22,2022-06-19,0,248465.0
23,2022-06-19,0,248465.0
Hour,Date,P(kWh),h_max
00,2022-06-20,0,248465.0
01,2022-06-20,0,248465.0
02,2022-06-20,0,248465.0
03,2022-06-20,0,248465.0
04,2022-06-20,0,248465.0
05,2022-06-20,1,248466.0
06,2022-06-20,7,248473.0
07,2022-06-20,16,248489.0
18,2022-06-20,475,248964.0
19,2022-06-20,3,248967.0
20,2022-06-20,0,248967.0
21,2022-06-20,0,248967.0
22,2022-06-20,0,248967.0
23,2022-06-20,0,248967.0
Hour,Date,P(kWh),h_max
00,2022-06-21,0,248967.0
01,2022-06-21,0,248967.0
02,2022-06-21,0,248967.0
03,2022-06-21,0,248967.0
04,2022-06-21,0,248967.0
05,2022-06-21,1,248968.0
06,2022-06-21,7,248975.0
07,2022-06-21,15,248990.0
18,2022-06-21,596,249586.0
19,2022-06-21,2,249588.0
20,2022-06-21,0,249588.0
21,2022-06-21,0,249588.0
22,2022-06-21,0,249588.0
23,2022-06-21,0,249588.0
Hour,Date,P(kWh),h_max
00,2022-06-22,0,249588.0
01,2022-06-22,0,249588.0
02,2022-06-22,0,249588.0
03,2022-06-22,0,249588.0
04,2022-06-22,0,249588.0
05,2022-06-22,0,249588.0
06,2022-06-22,4,249592.0
07,2022-06-22,7,249599.0
18,2022-06-22,431,250030.0
19,2022-06-22,2,250032.0
20,2022-06-22,0,250032.0
21,2022-06-22,0,250032.0
22,2022-06-22,0,250032.0
23,2022-06-22,0,250032.0
Hour,Date,P(kWh),h_max
00,2022-06-23,0,250032.0
01,2022-06-23,0,250032.0
02,2022-06-23,0,250032.0
03,2022-06-23,0,250032.0
04,2022-06-23,0,250032.0
05,2022-06-23,0,250032.0
06,2022-06-23,5,250037.0
07,2022-06-23,8,250045.0
18,2022-06-23,83,250128.0
19,2022-06-23,0,250128.0
20,2022-06-23,0,250128.0
21,2022-06-23,0,250128.0
22,2022-06-23,0,250128.0
23,2022-06-23,0,250128.0
Hour,Date,P(kWh),h_max
00,2022-06-24,0,250128.0
01,2022-06-24,0,250128.0
02,2022-06-24,0,250128.0
03,2022-06-24,0,250128.0
04,2022-06-24,0,250128.0
05,2022-06-24,0,250128.0
06,2022-06-24,2,250130.0
07,2022-06-24,10,250140.0
18,2022-06-24,227,250367.0
19,2022-06-24,1,250368.0
20,2022-06-24,0,250368.0
21,2022-06-24,0,250368.0
22,2022-06-24,0,250368.0
23,2022-06-24,0,250368.0
Hour,Date,P(kWh),h_max
00,2022-06-25,0,250368.0
01,2022-06-25,0,250368.0
02,2022-06-25,0,250368.0
03,2022-06-25,0,250368.0
04,2022-06-25,0,250368.0
05,2022-06-25,1,250369.0
06,2022-06-25,6,250375.0
07,2022-06-25,9,250384.0
18,2022-06-25,438,250822.0
19,2022-06-25,2,250824.0
20,2022-06-25,0,250824.0
21,2022-06-25,0,250824.0
22,2022-06-25,0,250824.0
23,2022-06-25,0,250824.0
Hour,Date,P(kWh),h_max
00,2022-06-26,0,250824.0
01,2022-06-26,0,250824.0
02,2022-06-26,0,250824.0
03,2022-06-26,0,250824.0
04,2022-06-26,0,250824.0
05,2022-06-26,0,250824.0
06,2022-06-26,0,250824.0
07,2022-06-26,3,250827.0
18,2022-06-26,200,251027.0
19,2022-06-26,1,251028.0
20,2022-06-26,0,251028.0
21,2022-06-26,0,251028.0
22,2022-06-26,0,251028.0
23,2022-06-26,0,251028.0
Hour,Date,P(kWh),h_max
00,2022-06-27,0,251028.0
01,2022-06-27,0,251028.0
02,2022-06-27,0,251028.0
03,2022-06-27,0,251028.0
04,2022-06-27,0,251028.0
05,2022-06-27,0,251028.0
06,2022-06-27,5,251033.0
07,2022-06-27,12,251045.0
18,2022-06-27,127,251172.0
19,2022-06-27,0,251172.0
20,2022-06-27,0,251172.0
21,2022-06-27,0,251172.0
22,2022-06-27,0,251172.0
23,2022-06-27,0,251172.0
Hour,Date,P(kWh),h_max
00,2022-06-28,0,251172.0
01,2022-06-28,0,251172.0
02,2022-06-28,0,251172.0
03,2022-06-28,0,251172.0
04,2022-06-28,0,251172.0
05,2022-06-28,1,251173.0
06,2022-06-28,5,251178.0
07,2022-06-28,14,251192.0
18,2022-06-28,170,251362.0
19,2022-06-28,0,251362.0
20,2022-06-28,0,251362.0
21,2022-06-28,0,251362.0
22,2022-06-28,0,251362.0
23,2022-06-28,0,251362.0
Hour,Date,P(kWh),h_max
00,2022-06-29,0,251362.0
01,2022-06-29,0,251362.0
02,2022-06-29,0,251362.0
03,2022-06-29,0,251362.0
04,2022-06-29,0,251362.0
05,2022-06-29,0,251362.0
06,2022-06-29,0,251362.0
07,2022-06-29,4,251366.0
18,2022-06-29,158,251524.0
19,2022-06-29,0,251524.0
20,2022-06-29,0,251524.0
21,2022-06-29,0,251524.0
22,2022-06-29,0,251524.0
23,2022-06-29,0,251524.0
Hour,Date,P(kWh),h_max
00,2022-06-30,0,251524.0
01,2022-06-30,0,251524.0
02,2022-06-30,0,251524.0
03,2022-06-30,0,251524.0
04,2022-06-30,0,251524.0
05,2022-06-30,0,251524.0
06,2022-06-30,0,251524.0
07,2022-06-30,1,251525.0
18,2022-06-30,145,251670.0
19,2022-06-30,0,251670.0
20,2022-06-30,0,251670.0
21,2022-06-30,0,251670.0
22,2022-06-30,0,251670.0
23,2022-06-30,0,251670.0
